Churn Category,Age,Number of Dependents,Population,Latitude,Longitude,Satisfaction Score,Number of Referrals,Tenure in Months,Avg Monthly Long Distance Charges,Avg Monthly GB Download,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Gender-Male,Gender-Female,Under 30-Yes,Under 30-No,Senior Citizen-Yes,Senior Citizen-No,Married-Yes,Married-No,Dependents-Yes,Dependents-No,Referred a Friend-Yes,Referred a Friend-No,Offer-Offer B,Offer-Offer E,Offer-None,Offer-Offer C,Offer-Offer A,Offer-Offer D,Phone Service-Yes,Phone Service-No,Multiple Lines-Yes,Multiple Lines-No,Internet Service-Yes,Internet Service-No,Internet Type-Fiber Optic,Internet Type-DSL,Internet Type-Cable,Internet Type-None,Online Security-Yes,Online Security-No,Online Backup-Yes,Online Backup-No,Device Protection Plan-Yes,Device Protection Plan-No,Premium Tech Support-Yes,Premium Tech Support-No,Streaming TV-Yes,Streaming TV-No,Streaming Movies-Yes,Streaming Movies-No,Streaming Music-Yes,Streaming Music-No,Unlimited Data-Yes,Unlimited Data-No,Contract-Two Year,Contract-Month-to-Month,Contract-One Year,Paperless Billing-Yes,Paperless Billing-No,Payment Method-Mailed Check,Payment Method-Credit Card,Payment Method-Bank Withdrawal
0,68.0,0.0,55668,34.044271,-118.185237,4.0,4.0,55.0,,21.0,,5044.8,12.48,0.0,1250.6999999999998,6283.02,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1
0,27.0,1.0,6918,,-120.080117,3.0,1.0,,29.67,,85.5,5696.6,0.0,0.0,2017.5600000000002,7714.160000000001,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0
0,,,1933,34.983808,-117.239306,3.0,6.0,30.0,40.0,0.0,21.25,711.9,,,1200.0,1911.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0
0,39.0,2.0,1591,38.838088,-122.73203,4.0,3.0,6.0,49.45,10.0,48.8,297.35,0.0,0.0,296.70000000000005,594.0500000000001,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0
2,69.0,0.0,11463,37.421299,-120.599587,1.0,,1.0,,2.0,50.55,50.55,0.0,,,73.11,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0
2,73.0,0.0,659,38.636102,-120.522149,,0.0,9.0,10.04,13.0,83.85,790.15,0.0,0.0,90.35999999999999,880.51,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1
0,29.0,,174,33.728273,,,,17.0,38.78,59.0,,1672.1,0.0,,,2331.3599999999997,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1
3,45.0,0.0,,,,3.0,0.0,32.0,25.21,26.0,96.2,3183.4,0.0,0.0,806.72,3990.12,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1
0,24.0,1.0,,,,3.0,1.0,72.0,22.78,,20.35,1354.4,,,1640.16,2994.5600000000004,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1
0,,0.0,41175,34.046174,-118.446333,,1.0,66.0,25.83,24.0,95.3,6273.4,0.0,0.0,1704.78,7978.179999999999,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1
1,78.0,0.0,3873,33.537646,,3.0,0.0,1.0,24.75,,71.15,71.15,0.0,20.0,24.75,115.9,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0
0,,0.0,47143,34.028735,-118.317236,3.0,,,,,,,,,,,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,32.0,0.0,2147,37.449537,-121.994813,1.0,0.0,7.0,9.25,29.0,98.05,713.0,0.0,0.0,64.75,,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1
0,,,613,37.458367,-119.345011,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,69.0,0.0,1604,32.800671,-116.483363,3.0,7.0,69.0,0.0,13.0,29.8,2134.3,,0.0,0.0,2134.3,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0
0,71.0,0.0,48827,34.105493,-117.660934,3.0,,,,,,,,,,,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,47.0,0.0,408,40.346634,,,,,,,,,,,,,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,28.0,0.0,45086,,-117.923782,,0.0,4.0,43.77,,44.8,,0.0,0.0,175.08,351.28,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0
0,76.0,0.0,7177,37.394536,-120.890747,4.0,10.0,60.0,17.05,21.0,97.95,,0.0,0.0,1023.0,6890.0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1
0,54.0,0.0,,,-120.890747,3.0,,,9.52,4.0,94.2,999.9,0.0,0.0,104.72,1104.62,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1
0,44.0,1.0,1622,37.285677,-122.224165,,0.0,1.0,0.0,19.0,33.6,33.6,0.0,50.0,0.0,83.6,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0
0,,,,36.5276,,5.0,0.0,20.0,22.75,11.0,68.9,,0.0,0.0,455.0,1825.35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0
0,56.0,0.0,,37.4695,-120.672724,4.0,0.0,46.0,46.83,2.0,,3593.8,0.0,0.0,2154.18,,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0
0,,,,,,5.0,0.0,1.0,29.19,0.0,20.3,20.3,,0.0,29.19,49.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0
2,57.0,0.0,51387,33.885811,,,0.0,1.0,15.92,11.0,70.3,,0.0,0.0,15.92,,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1
0,55.0,0.0,327,37.287758,-119.548156,4.0,1.0,4.0,,29.0,25.15,99.95,0.0,,0.0,99.95,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1
1,63.0,0.0,5671,37.084697,-121.606417,3.0,1.0,25.0,,4.0,90.4,2178.6,0.0,,881.7500000000001,,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1
5,61.0,0.0,732,,-116.569499,2.0,1.0,7.0,5.13,4.0,48.7,340.25,0.0,0.0,35.91,,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1
4,28.0,0.0,4517,36.385818,-119.224243,1.0,,1.0,10.98,0.0,20.2,,0.0,0.0,10.98,,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
2,38.0,3.0,21065,33.794209,-118.317354,2.0,5.0,4.0,42.71,,56.5,,0.0,0.0,170.84,405.94,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0
1,62.0,0.0,167,,-120.256995,1.0,,7.0,46.79,25.0,74.9,,0.0,0.0,327.53,868.68,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1
0,20.0,0.0,73686,,-118.263804,4.0,0.0,1.0,10.05,51.0,70.25,70.25,0.0,10.0,10.05,90.3,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1
5,58.0,0.0,3684,39.07116,,2.0,0.0,2.0,11.75,4.0,67.75,116.65,0.0,0.0,23.5,140.15,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0
0,39.0,0.0,36351,32.677716,-117.047666,5.0,0.0,43.0,19.66,,75.35,3161.4,0.0,,845.38,,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0
0,26.0,0.0,13422,33.600987,-117.862734,5.0,5.0,60.0,14.0,42.0,80.6,4946.7,0.0,0.0,840.0,5786.7,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
0,42.0,,25751,34.238208,-118.55029,,2.0,72.0,11.66,28.0,112.25,8041.65,0.0,0.0,,8881.17,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1
0,40.0,,24660,33.798266,-118.300237,,0.0,41.0,36.47,8.0,56.3,,0.0,0.0,1495.27,3859.27,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0
0,60.0,,58198,33.964131,-118.272783,,,,16.39,14.0,94.75,5597.65,0.0,0.0,967.01,6564.66,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1
0,38.0,,807,,-120.019511,3.0,0.0,7.0,15.84,14.0,61.4,438.9,,0.0,110.88,549.78,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1
0,61.0,0.0,43141,33.829583,,,,64.0,49.26,18.0,105.4,6794.75,32.24,0.0,3152.64,9915.15,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
0,42.0,2.0,17944,33.079834,-117.134275,4.0,9.0,45.0,21.73,0.0,20.0,886.4,0.0,0.0,977.85,1864.25,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1
0,,0.0,854,38.685069,-121.543709,3.0,0.0,23.0,,3.0,73.75,1756.6,0.0,,805.69,2562.29,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
0,71.0,1.0,7503,,,3.0,1.0,58.0,18.43,10.0,89.85,,0.0,130.0,1068.94,6324.6900000000005,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1
0,23.0,0.0,,34.19225,,3.0,1.0,20.0,,0.0,20.35,393.15,0.0,0.0,559.2,952.35,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0
0,43.0,3.0,38244,36.625114,-121.823565,,,,,,,,,,,,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,64.0,0.0,38460,34.165383,-118.123752,,,11.0,2.95,21.0,51.1,531.15,,0.0,32.45,,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1
0,21.0,0.0,23172,33.787796,,3.0,0.0,16.0,38.32,82.0,74.55,1170.5,0.0,0.0,613.12,1783.62,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0
1,,,3577,32.980678,-116.262854,1.0,1.0,5.0,11.54,,80.15,385.0,0.0,0.0,57.699999999999996,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1
0,37.0,0.0,18999,33.994676,-117.372498,5.0,0.0,3.0,,13.0,44.75,148.05,0.0,10.0,104.67,262.72,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0
1,31.0,0.0,47224,32.961064,-117.134917,1.0,,,,,,,,,,,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,3169,,-121.818201,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,2.0,,,,5.0,1.0,,25.54,0.0,25.6,,0.0,0.0,587.42,1102.17,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
0,,0.0,1054,39.225694,-123.717354,,6.0,23.0,46.82,11.0,90.45,2117.25,0.0,30.0,1076.86,3224.1099999999997,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1
3,74.0,0.0,21,,-120.579304,2.0,1.0,3.0,3.29,9.0,80.4,224.05,0.0,0.0,9.870000000000001,,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1
1,,,,,,1.0,1.0,,27.82,,53.65,696.35,0.0,0.0,333.84000000000003,1030.19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0
1,43.0,0.0,18529,38.392821,-121.799917,1.0,0.0,4.0,13.02,,70.2,237.95,0.0,0.0,52.08,290.03,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1
0,29.0,0.0,,,-118.11662,3.0,,,,,,,,,,,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,844,39.288127,-122.415841,3.0,0.0,41.0,37.46,0.0,19.75,806.95,,0.0,1535.8600000000001,,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0
0,29.0,2.0,9038,37.924014,-122.511694,3.0,8.0,43.0,5.25,59.0,99.3,4209.95,0.0,0.0,225.75,4435.7,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1
0,56.0,0.0,56,36.527243,-118.594938,,,,,,,,,,,,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,48.0,0.0,317,34.244411,,5.0,0.0,,,4.0,104.15,2494.65,0.0,40.0,930.96,3465.61,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1
1,66.0,0.0,6787,34.598221,-117.79593,3.0,0.0,2.0,0.0,6.0,24.45,47.5,0.0,0.0,0.0,47.5,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0
0,,,10909,35.369553,-120.763864,,0.0,22.0,5.28,0.0,26.25,605.9,0.0,0.0,116.16000000000001,722.06,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0
0,48.0,2.0,13151,33.69887,,5.0,6.0,67.0,5.48,0.0,19.4,1284.2,0.0,0.0,367.16,1651.3600000000001,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0
1,74.0,0.0,,34.234912,-118.153729,1.0,,,,,,,,,,,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,44.0,0.0,1880,38.415003,-122.998726,3.0,,,,,,,,,,,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,38.0,0.0,27424,34.157137,-118.548511,2.0,1.0,70.0,39.63,,109.5,7534.65,0.0,0.0,2774.1000000000004,,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1
0,,0.0,,37.233226,,3.0,0.0,38.0,46.18,0.0,24.25,914.4,35.61,0.0,1754.84,2633.63,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1
0,36.0,0.0,269,40.775272,-123.287414,4.0,0.0,54.0,34.27,20.0,100.05,5299.65,,0.0,1850.5800000000002,,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0
0,55.0,0.0,7789,38.787446,-122.58675,5.0,0.0,1.0,42.19,29.0,62.8,62.8,0.0,0.0,42.19,104.99,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0
0,62.0,0.0,33083,32.765299,-117.122565,5.0,,,,,,,,,,,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,72.0,0.0,7527,34.2112,-118.230625,4.0,0.0,57.0,9.1,,79.75,4438.2,0.0,0.0,518.6999999999999,4956.9,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1
0,71.0,0.0,12884,32.64164,-116.985026,4.0,0.0,1.0,,21.0,46.3,46.3,0.0,0.0,11.51,57.809999999999995,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,1
0,75.0,0.0,12884,32.64164,-116.985026,4.0,1.0,,26.82,18.0,68.45,4014.0,0.0,0.0,1501.92,5515.92,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0
0,,,21157,33.902211,-117.914922,,,7.0,11.01,,51.3,,0.0,0.0,77.07,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0
0,26.0,0.0,3749,,-122.939337,,0.0,5.0,,0.0,20.05,95.55,0.0,0.0,110.8,206.35,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
1,42.0,0.0,,37.791998,-122.408653,3.0,,,,,,,,,,,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,32.0,0.0,,,-117.2914,1.0,,,,,,,,,,,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,,,,,,1.0,,,5.33,52.0,55.1,113.35,0.0,0.0,10.66,124.00999999999999,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0
0,34.0,0.0,435,38.392686,-120.415951,3.0,,,29.49,2.0,43.8,592.65,0.0,,383.37,976.02,0,1,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1
3,39.0,,1022,35.358953,,3.0,0.0,1.0,9.05,21.0,75.7,,,0.0,9.05,84.75,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1
3,42.0,0.0,2020,41.950683,-124.097094,1.0,0.0,,0.0,30.0,33.9,298.45,0.0,0.0,0.0,298.45,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0
0,38.0,3.0,,,,,,,,,,,,,,,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
